chain,name,address,phone,hours,latitude,longitude,category_id,google_maps_url,type
OBA,OBA-RAMANA 15,,,,40.444332097545,49.986522,,,
OBA,OBA-RAMANA 3,,,,40.444450097545,49.970109,,,
OBA,OBA-QARAYEV 4,,,,40.419713097545,49.926252,,,
OBA,OBA-ZIG 3,,,,40.357981097545,49.977477,,,
OBA,OBA-SABUNCU 8,,,,40.441232097545,49.95428,,,
OBA,OBA-XEZER 7,,,,40.360284097545,49.959562,,,
OBA,OBA-KOMBINAT 2,,,,40.365966097545,49.944405,,,
OBA,OBA-XEZER 3,,,,40.360884097545,49.956305,,,
OBA,OBA-EMIRCAN 8,,,,40.442086441159,50.000678823693,,,
OBA,OBA-XEZER 8,,,,40.359199482969,49.961363055819,,,
OBA,OBA-BAKIXANOV 20,,,,40.433632097545,49.93777,,,
OBA,OBA-RADIOZAVOD 7,,,,40.363776388114,49.946942101945,,,
OBA,OBA-KGUNESHLI 16,,,,40.357286097545,49.969864,,,
OBA,OBA-QARAYEV 11,,,,40.420919097545,49.925084,,,
OBA,NZS 9,,,,40.387358745759,49.921750188407,,,
OBA,OBA-NARGILE 5,,,,40.366590516801,49.940248721162,,,
OBA,OBA-ELEKTROTOK 2,,,,40.380599097545,49.924959,,,
OBA,OBA-NZS 14,,,,40.390403971928,49.920015518066,,,
OBA,OBA-RAMANA 33,,,,40.444459239069,49.999858600026,,,
OBA,OBA-RAMANA 24,,,,40.447093579377,49.989051046816,,,
OBA,OBA-RAMANA 27,,,,40.447111332761,49.989042487975,,,
OBA,OBA-ELEKTROTOK 3,,,,40.376782961734,49.926023326439,,,
OBA,OBA-KOHNE GUNESLI 10,,,,40.355330097545,49.967323,,,
OBA,OBA-Nargile 3,,,,40.369764097545,49.932712,,,
OBA,OBA-NZS 12,,,,40.388862974992,49.918664170694,,,
OBA,OBA-SABUNCU 5,,,,40.443867097545,49.949995,,,
OBA,OBA-RAMANA 16,,,,40.445310097545,50.003034,,,
OBA,OBA-NZS 7,,,,40.383388097545,49.919539,,,
OBA,OBA-SABUNCU 11,,,,40.446737097545,49.954341,,,
OBA,OBA-SABUNCU 9,,,,40.441965097545,49.942348,,,
OBA,OBA-NZS 5,,,,40.391078097545,49.914766,,,
OBA,OBA-SABUNCU 15,,,,40.446778097545,49.949582,,,
OBA,OBA-SABUNCU,,,,40.444759097545,49.943812,,,
OBA,OBA-SABUNCU 7,,,,40.446019097545,49.946094,,,
OBA,OBA-ELEKTROTOK,,,,40.376013097545,49.920109,,,
OBA,OBA-BAHAR 1,,,,40.366638097545,50.027136,,,
OBA,OBA-SABUNCU 21,,,,40.446928378169,49.946449996449,,,
OBA,OBA-NZS 10,,,,40.386491305375,49.913595125161,,,
OBA,OBA-SABUNCU 2,,,,40.447124097545,49.945441,,,
OBA,OBA-YENI SURAXANI 5,,,,40.428842139776,50.036235533874,,,
OBA,OBA-SABUNCU 13,,,,40.446657097545,49.943785,,,
OBA,OBA-YENI SURAXANI 1,,,,40.432814097545,50.033117,,,
OBA,OBA-SABUNCU 19,,,,40.441922274454,49.933321580711,,,
OBA,OBA-BAHAR 2,,,,40.366853761825,50.030606286825,,,
OBA,OBA-SABUNCU 4,,,,40.442171097545,49.933037,,,
OBA,OBA-KOROGLU 1,,,,40.415123291209,49.910612012099,,,
OBA,OBA-SABUNCU 3,,,,40.439834097545,49.928335,,,
OBA,YENI SURAXANI 4,,,,40.425333317397,50.041740517242,,,
OBA,OBA-SABUNCU 17,,,,40.446129266893,49.938271397912,,,
OBA,OBA-YENI SURAXANI 3,,,,40.431842097545,50.038467,,,
OBA,OBA-QUM ADASI,,,,40.348755097545,49.998611,,,
OBA,OBA-SABUNCU 12,,,,40.442599097545,49.929898,,,
OBA,OBA-NZS,,,,40.388244097545,49.907791,,,
OBA,OBA-RAMANA 10,,,,40.450981097545,50.01127,,,
OBA,RAMANA 23,,,,40.457053267629,49.987575468975,,,
OBA,OBA-NZS 13,,,,40.395452563219,49.90492799028,,,
OBA,OBA-SABUNCU 14,,,,40.446931097545,49.933818,,,
OBA,OBA-NAXIMOV 3,,,,40.344975097545,49.985243,,,
OBA,OBA-NZS 15,,,,40.386602175767,49.905937179761,,,
OBA,OBA-RAMANA 13,,,,40.458660097545,49.982487,,,
OBA,OBA-NZS 16,,,,40.394098063353,49.903626215345,,,
OBA,OBA-QUM ADASI 2,,,,40.344722,49.989,,,
OBA,OBA-SABUNCU 10,,,,40.444586097545,49.927153,,,
OBA,OBA-NZS 8,,,,40.386680097545,49.904465,,,
OBA,OBA-SABUNCU 6,,,,40.452929097545,49.942307,,,
OBA,OBA-NZS 2,,,,40.386886097545,49.903676,,,
OBA,OBA-SABUNCU 16,,,,40.446944097545,49.929365,,,
OBA,OBA-NZS 11,,,,40.385751003808,49.903470576729,,,
OBA,OBA-NAXIMOV 6,,,,40.342297870219,49.980351825189,,,
OBA,OBA-NAXIMOV 1,,,,40.342617097545,49.969284,,,
OBA,OBA-NAXIMOV 4,,,,40.341686097545,49.982559,,,
OBA,OBA-KESHLE 7,,,,40.409045524525,49.899983374568,,,
OBA,OBA-NAXIMOV 5,,,,40.342058097545,49.967541,,,
OBA,OBA-BALAXANI 6,,,,40.450172919614,49.931523748993,,,
OBA,OBA-NAXIMOV 2,,,,40.341053097545,49.977777,,,
OBA,OBA-SABUNCU 18,,,,40.447843015874,49.926040384517,,,
OBA,OBA-KESHLE 10,,,,40.393139,49.898,,,
OBA,OBA-KESHLE 8,,,,40.396104405312,49.895311753426,,,
OBA,OBA-KESHLE 4,,,,40.393939097545,49.895027,,,
OBA,OBA-ULDUZ 1,,,,40.418100097545,49.897195,,,
OBA,OBA-RAMANA 22,,,,40.463952443741,50.002205530771,,,
OBA,OBA-RAMANA 5,,,,40.461028097545,50.012814,,,
OBA,OBA-KESHLE,,,,40.392854097545,49.891103,,,
OBA,OBA-KESHLE 9,,,,40.396227771026,49.889608987045,,,
OBA,OBA-BALAXANI 2,,,,40.461526097545,49.926302,,,
OBA,OBA-RAMANA 38,,,,40.472889,49.994806,,,
OBA,OBA-RAMANA 30,,,,40.472607918892,50.002509339022,,,
OBA,OBA-NERIMANOV 9,,,,40.400192097545,49.881537,,,
OBA,OBA-ZABRAT 4,,,,40.471691097545,49.947378,,,
OBA,OBA-BALAXANI,,,,40.460428097545,49.918423,,,
OBA,OBA-RAMANA 20,,,,40.470787097545,50.015481,,,
OBA,OBA-RAMANA 39,,,,40.471849406752,50.014194423348,,,
OBA,OBA-HOVSAN 15,,,,40.358080097545,50.059411,,,
OBA,OBA-ZABRAT 2,,,,40.472860097545,49.94459,,,
OBA,OBA-RAMANA 2,,,,40.474118097545,50.007214,,,
OBA,OBA-RAMANA 8,,,,40.477144097545,49.987789,,,
OBA,OBA-RAMANA 31,,,,40.471097558291,50.02096165356,,,
OBA,OBA-ZABRAT 22,,,,40.477223665246,49.960243657672,,,
OBA,OBA-BALAXANI 4,,,,40.466308252439,49.922869474263,,,
OBA,OBA-NERIMANOV 14,,,,40.401177097545,49.87622,,,
OBA,OBA-ZABRAT 9,,,,40.475155097545,49.944871,,,
OBA,OBA-RAMANA 36,,,,40.475796574551,50.009066328834,,,
OBA,OBA-NERIMANOV 20,,,,40.40628195479,49.875830808402,,,
OBA,OBA-HOVSAN 17,,,,40.359007344759,50.064239048799,,,
OBA,OBA-NERIMANOV 6,,,,40.396401097545,49.875639,,,
OBA,OBA-HOVSAN 6,,,,40.384555097545,50.079703,,,
OBA,ZABRAT 15,,,,40.479490911533,49.959599357106,,,
OBA,RAMANA 25,,,,40.480115012201,49.993404015341,,,
OBA,OBA-HOVSAN 7,,,,40.364976097545,50.071211,,,
OBA,OBA-ZABRAT 19,,,,40.479339432772,49.954549400993,,,
OBA,OBA-BINE 57,,,,40.443785413973,50.068465749025,,,
OBA,OBA-RAMANA 12,,,,40.477417097545,50.015435,,,
OBA,OBA-RAMANA 18,,,,40.479178097545,50.011451,,,
OBA,OBA-NERIMANOV 19,,,,40.407603097545,49.871132,,,
OBA,OBA-ZABRAT 16,,,,40.478934905931,49.943409493366,,,
OBA,OBA-NERIMANOV 12,,,,40.395055097545,49.871145,,,
OBA,OBA-HOVSAN 18,,,,40.355044241944,50.066568184548,,,
OBA,OBA-HOVSAN 20,,,,40.361843200451,50.072206106735,,,
OBA,OBA-NERIMANOV 16,,,,40.404498097545,49.870538,,,
OBA,OBA-HOVSAN 9,,,,40.359432097545,50.071133,,,
OBA,OBA-HOVSAN 23,,,,40.380071079102,50.083513562568,,,
OBA,OBA-ZABRAT 20,,,,40.475596672824,49.927186112629,,,
OBA,OBA-HOVSAN 10,,,,40.364746097545,50.076929,,,
OBA,OBA-ZABRAT 17,,,,40.47821021984,49.933245389223,,,
OBA,OBA-XETAI 5,,,,40.383810097545,49.870235,,,
OBA,OBA-RAMANA 26,,,,40.486024897331,49.977926868671,,,
OBA,OBA-BALAXANI 3,,,,40.473315097545,49.919142,,,
OBA,OBA-NERIMANOV,,,,40.404452097545,49.866633,,,
OBA,OBA-BINE 44,,,,40.447844669263,50.071904015344,,,
OBA,OBA-XETAI 4,,,,40.381330097545,49.869672,,,
OBA,OBA-RAMANA 7,,,,40.487296097545,49.983716,,,
OBA,OBA-HOVSAN 2,,,,40.364602097545,50.080165,,,
OBA,OBA-HOVSAN,,,,40.358131097545,50.075722,,,
OBA,OBA-HOVSAN 8,,,,40.360700097545,50.07769,,,
OBA,OBA-BINE 73,,,,40.416125549327,50.089792810345,,,
OBA,OBA-BINE 54,,,,40.436447065427,50.082719838895,,,
OBA,OBA-BINE 72,,,,40.446019537436,50.076318184655,,,
OBA,OBA-CERMET,,,,40.418930097545,49.866261,,,
OBA,OBA-ZABRAT 14,,,,40.483400825029,49.938708526904,,,
OBA,OBA-ZABRAT 18,,,,40.481074148104,49.928523696059,,,
OBA,OBA-RAMANA,,,,40.489631097545,49.983227,,,
OBA,OBA-ZABRAT 3,,,,40.488145097545,49.955344,,,
OBA,OBA-BINE 5,,,,40.455193097545,50.070493,,,
OBA,OBA-ULD_HOVSAN 4,,,,40.359220097545,50.080779,,,
OBA,OBA-ZABRAT 24,,,,40.488921352195,49.956119973017,,,
OBA,OBA-BINE 53,,,,40.420694043961,50.092300486704,,,
OBA,OBA-HOVSAN 16,,,,40.367971745989,50.086645818582,,,
OBA,OBA-NERIMANOV 2,,,,40.401054097545,49.85937,,,
OBA,OBA-ZABRAT 21,,,,40.488322916422,49.94241143651,,,
OBA,OBA-BINE 47,,,,40.441555838536,50.08555733583,,,
OBA,OBA-BINE 27,,,,40.425005097545,50.094232,,,
OBA,OBA-BINE 10,,,,40.447412097545,50.082844,,,
OBA,OBA-NERIMANOV 23,,,,40.391402792836,49.85811230622,,,
OBA,OBA-BINE 34,,,,40.421909270323,50.096112211352,,,
OBA,BALAXANI 5,,,,40.478798990359,49.912196756174,,,
OBA,OBA-RAMANA 19,,,,40.494222097545,49.982188,,,
OBA,OBA-BINE 39,,,,40.436662497212,50.090954830276,,,
OBA,OBA-BINE 66,,,,40.444617239108,50.086191161966,,,
OBA,OBA-BINE 36,,,,40.424947196904,50.096403989006,,,
OBA,OBA-ZABRAT 7,,,,40.491318097545,49.945636,,,
OBA,OBA-BINE 42,,,,40.450457261278,50.08237617875,,,
OBA,OBA-BINE 45,,,,40.449803738408,50.082940013492,,,
OBA,OBA-HOVSAN 14,,,,40.374824097545,50.096325,,,
OBA,OBA-HOVSAN 19,,,,40.383828240494,50.100250130306,,,
OBA,OBA-ZABRAT 13,,,,40.493070097545,49.944074,,,
OBA,OBA-28 MAY 2,,,,40.377855097545,49.856899,,,
OBA,OBA-ZABRAT 10,,,,40.493920097545,49.946659,,,
OBA,OBA-CHAPAYEV,,,,40.390388,49.853582,,,
OBA,OBA-28 MAY 4,,,,40.380330097545,49.855808,,,
OBA,OBA-BINE 2,,,,40.439251097545,50.093792,,,
OBA,OBA-BINE 26,,,,40.434759097545,50.096684,,,
OBA,OBA-CHAPAYEV 3,,,,40.38928156629,49.852608762248,,,
OBA,OBA-BINE 21,,,,40.430755097545,50.099046,,,
OBA,OBA-BINE 7,,,,40.450400097545,50.087718,,,
OBA,OBA-BINE 61,,,,40.426092455519,50.10113633107,,,
OBA,OBA-GENCLIK 8,,,,40.403093964774,49.851082422089,,,
OBA,OBA-BINE 43,,,,40.437387058853,50.096536883612,,,
OBA,OBA-BINE 46,,,,40.423430099933,50.102514701022,,,
OBA,OBA-RAMANA 14,,,,40.497172097545,50.002684,,,
OBA,OBA-BINE 14,,,,40.424427097545,50.102894,,,
OBA,OBA-7 MKR 5,,,,40.427468097545,49.854447,,,
OBA,OBA-HOVSAN 12,,,,40.372988097545,50.10145,,,
OBA,OBA-BINE 40,,,,40.404600556319,50.107103662398,,,
OBA,OBA-GENCLIK 1,,,,40.402925097545,49.848648,,,
OBA,OBA-BINE 3,,,,40.421157097545,50.105222,,,
OBA,OBA-BINE 41,,,,40.417279014348,50.106468447054,,,
OBA,OBA-BINE 29,,,,40.409574097545,50.108075,,,
OBA,OBA-7 MKR 9,,,,40.428093515655,49.85252511598,,,
OBA,OBA-BINE 28,,,,40.424760097545,50.10504,,,
OBA,OBA-BINE 71,,,,40.472293656727,50.070244701753,,,
OBA,OBA-7 MKR 6,,,,40.432543097545,49.853415,,,
OBA,OBA-RAMANA 35,,,,40.501623282619,49.980667472582,,,
OBA,OBA-RAMANA 29,,,,40.501229458893,49.994550074495,,,
OBA,OBA-BINE 58,,,,40.445752163316,50.096917728478,,,
OBA,OBA-RAMANA 32,,,,40.501861038549,49.991868545442,,,
OBA,OBA-7 MKR,,,,40.415503097545,49.846647,,,
OBA,OBA-28 MAY 7,,,,40.380922097545,49.848129,,,
OBA,OBA-BINE 55,,,,40.432599176435,50.10497037021,,,
OBA,OBA-BINE 33,,,,40.450982239851,50.094846383931,,,
OBA,OBA-7MKR 10,,,,40.428506097545,49.849378,,,
OBA,OBA-BINE 50,,,,40.404429576171,50.11244105701,,,
OBA,OBA-BINE 51,,,,40.416712436508,50.111660642334,,,
OBA,OBA-GENCLIK 5,,,,40.411180780786,49.843634561813,,,
OBA,OBA-7 MKR 2,,,,40.416849097545,49.844374,,,
OBA,OBA-BINE 68,,,,40.451598483456,50.096694970008,,,
OBA,OBA-BINE 63,,,,40.449336346767,50.098313396349,,,
OBA,OBA-BINEQEDI 4,,,,40.423376097545,49.845648,,,
OBA,OBA-BINE 24,,,,40.472732097545,50.076995,,,
OBA,OBA-BINE 52,,,,40.422665092002,50.111685698782,,,
OBA,OBA-7 MKR 7,,,,40.427944097545,49.845809,,,
OBA,OBA-28 MAY 6,,,,40.380927097545,49.844109,,,
OBA,OBA-8 MKR 3,,,,40.424485744502,49.844347329824,,,
OBA,OBA-BINE 48,,,,40.418143952525,50.113767206652,,,
OBA,OBA-BINE 75,,,,40.444111,50.104056,,,
OBA,OBA-BINE 9,,,,40.419610097545,50.114591,,,
OBA,OBA-AZADLIQ,,,,40.397487097545,49.839381,,,
OBA,OBA-RAMANA 6,,,,40.507533097545,49.985326,,,
OBA,OBA-GENCLIK 7,,,,40.399910898391,49.83878410503,,,
OBA,OBA-28 MAY 3,,,,40.385404097545,49.840347,,,
OBA,OBA-BINE 74,,,,40.427572718912,50.113682793254,,,
OBA,OBA-BINE 8,,,,40.447067097545,50.104589,,,
OBA,OBA-BINE 38,,,,40.483871657031,50.066897551566,,,
OBA,OBA-7 MKR 8,,,,40.413088097545,49.838181,,,
OBA,OBA-8 MKR 2,,,,40.417736919269,49.838674732636,,,
OBA,OBA-BINEQEDI 19,,,,40.432207493129,49.842780608237,,,
OBA,OBA-BINE 32,,,,40.452967876837,50.10236409207,,,
OBA,OBA-NERIMANOV 8,,,,40.408558097545,49.836201,,,
OBA,OBA-SAVALAN 6,,,,40.510585104249,49.972584813204,,,
OBA,OBA-BINEQEDI,,,,40.436264097545,49.842112,,,
OBA,OBA-BINE 13,,,,40.461744097545,50.098163,,,
OBA,OBA-NERIMANOV 5,,,,40.399827097545,49.834256,,,
OBA,OBA-BINE 6,,,,40.485086097545,50.073056,,,
OBA,OBA-SAVALAN 11,,,,40.512222,49.971444,,,
OBA,OBA-BINE 70,,,,40.429681923448,50.119343068139,,,
OBA,OBA-BINE 59,,,,40.44757396525,50.111055704649,,,
OBA,OBA-KUBINKA 1,,,,40.383248097545,49.834141,,,
OBA,OBA-XUTOR 4,,,,40.423210319421,49.834391246733,,,
OBA,BINE 35,,,,40.426983985655,50.121537421548,,,
OBA,BINE 31,,,,40.449378789787,50.111478354729,,,
OBA,OBA-XUTOR 5,,,,40.416886246795,49.832086929493,,,
OBA,OBA-BINE 30,,,,40.422091097545,50.123243,,,
OBA,OBA-BINE 62,,,,40.489399599268,50.070778724588,,,
OBA,OBA-BINEQEDI 3,,,,40.435904097545,49.836971,,,
OBA,OBA-SAVALAN 9,,,,40.51382860466,49.960624623457,,,
OBA,OBA-BINE 60,,,,40.430517398489,50.121738506742,,,
OBA,OBA-BINE 65,,,,40.494978485002,50.06207077759,,,
OBA,OBA-BAKSOVET 3,,,,40.371084208752,49.834827935581,,,
OBA,OBA-NIZAMI 2,,,,40.379117097545,49.831325,,,
OBA,OBA-XUTOR 3,,,,40.413025097545,49.828326,,,
OBA,OBA-BINE 49,,,,40.413742217621,50.127993477966,,,
OBA,OBA-BINE 67,,,,40.409830278838,50.128551955838,,,
OBA,OBA-NIZAMI 3,,,,40.377510097545,49.830511,,,
OBA,OBA-SAVALAN 4,,,,40.516325097545,49.963184,,,
OBA,OBA-NERIMANOV 3,,,,40.408525097545,49.826987,,,
OBA,OBA-SAVALAN 7,,,,40.51742152462,49.968117442324,,,
OBA,OBA-SAVALAN 8,,,,40.51642873176,49.955013683942,,,
OBA,OBA-6 MKR 1,,,,40.419523097545,49.827198,,,
OBA,OBA-BINE 56,,,,40.424591694127,50.128051679132,,,
OBA,OBA-XUTOR 2,,,,40.412981097545,49.824861,,,
OBA,OBA-MEHEMMEDI 3,,,,40.508650097545,49.915133,,,
OBA,OBA-BINE 25,,,,40.432033097545,50.127086,,,
OBA,OBA-NESIMI 1,,,,40.425096097545,49.826223,,,
OBA,OBA-NIZAMI 1,,,,40.380210097545,49.82571,,,
OBA,OBA-INQLAB 1,,,,40.397629097545,49.823068,,,
OBA,OBA-MEHEMMEDI 2,,,,40.507034097545,49.907621,,,
OBA,OBA-DIGAH 2,,,,40.496002568101,49.88380647791,,,
OBA,OBA-BAKSOVET,,,,40.367969097545,49.828194,,,
OBA,OBA-3 MKR 3,,,,40.409822097545,49.821416,,,
OBA,OBA-NESIMI 2,,,,40.424833097545,49.824008,,,
OBA,OBA-YENI YASAMAL 5,,,,40.391235097545,49.821488,,,
OBA,OBA-INQILAB 4,,,,40.401735097545,49.820563,,,
OBA,OBA-4 MKR,,,,40.418032097545,49.821984,,,
OBA,OBA-MASTAGA 11,,,,40.514615995492,50.031645880822,,,
OBA,OBA-SAVALAN 10,,,,40.52208055652,49.978802666268,,,
OBA,OBA-BINEQEDI 9,,,,40.462654097545,49.841585,,,
OBA,OBA-BILECERI 8,,,,40.441507097545,49.828488,,,
OBA,OBA-MEHDIABAD 5,,,,40.485088097545,49.862853,,,
OBA,OBA-3MKR 7,,,,40.410113097545,49.818913,,,
OBA,OBA-BAYIL 10,,,,40.348548274409,49.83324478269,,,
OBA,OBA-4 MKR 11,,,,40.416984097545,49.818201,,,
OBA,OBA-BINEQEDI 2,,,,40.467407097545,49.841961,,,
OBA,OBA-3 MKR 4,,,,40.407677097545,49.817075,,,
OBA,OBA-DIGAH 1,,,,40.492938097545,49.870169,,,
OBA,OBA-BAYIL 3,,,,40.343822097545,49.835691,,,
OBA,OBA-BAYIL,,,,40.341218097545,49.837201,,,
OBA,OBA-MEHEMMEDI 6,,,,40.523298186269,49.949895244771,,,
OBA,OBA-4 MKR 5,,,,40.419628097545,49.817297,,,
OBA,OBA-3MKR 5,,,,40.409889097545,49.815924,,,
OBA,OBA-ELMLER 2,,,,40.376016097545,49.818765,,,
OBA,OBA-9 MKR 6,,,,40.421506387339,49.817122349072,,,
OBA,OBA-ELMLER 3,,,,40.368132097545,49.820803,,,
OBA,OBA-ECEMI 2,,,,40.41333158666,49.815270464779,,,
OBA,OBA-MASHTAGA 18,,,,40.524559918403,50.007702606387,,,
OBA,OBA-BAYIL 8,,,,40.340064615028,49.834665732505,,,
OBA,OBA-9 MKR 1,,,,40.422993097545,49.815733,,,
OBA,OBA-4MKR 8,,,,40.412135097545,49.813824,,,
OBA,OBA-4 MKR 2,,,,40.415240097545,49.814162,,,
OBA,OBA-ELMLER 4,,,,40.384602097545,49.81469,,,
OBA,OBA-ELMLER 5,,,,40.365054097545,49.820213,,,
OBA,OBA-BILECERI 12,,,,40.444074441282,49.822462104563,,,
OBA,OBA-ELMLER 8,,,,40.370694947754,49.817886633618,,,
OBA,OBA-ECEMI 1,,,,40.408525097545,49.812918,,,
OBA,OBA-4 MKR 12,,,,40.415949,49.813225,,,
OBA,OBA-MASHTAGA 15,,,,40.521901147126,50.0293889,,,
OBA,OBA-9 MKR 7,,,,40.425324549767,49.81451655003,,,
OBA,OBA-BAYIL 4,,,,40.340628097545,49.831905,,,
OBA,OBA-BINEQEDI 18,,,,40.475603346952,49.84167195173,,,
OBA,OBA-MASHTAGA 7,,,,40.526025097545,50.015126,,,
OBA,OBA-MEHDIABAD 10,,,,40.48861214671,49.855164788361,,,
OBA,OBA-YENI BILECERI,,,,40.433410097545,49.815344,,,
OBA,OBA-4 MKR 9,,,,40.413085097545,49.809925,,,
OBA,OBA-4 MKR 10,,,,40.417395097545,49.810478,,,
OBA,OBA-MEHDIABAD 7,,,,40.490926496225,49.855813608828,,,
OBA,OBA-5 MKR 3,,,,40.407983184687,49.808739282421,,,
OBA,OBA-QALA,,,,40.461552097545,50.128615,,,
OBA,OBA-BINEQEDI 16,,,,40.463759097545,49.829234,,,
OBA,OBA-QALA 6,,,,40.468296733865,50.123932013099,,,
OBA,OBA-5 MKR 2,,,,40.410486097545,49.808232,,,
OBA,OBA-BINEQEDI 12,,,,40.464348097545,49.828864,,,
OBA,OBA-BILECERI 6,,,,40.431103097545,49.811996,,,
OBA,OBA-MASTAGA 2,,,,40.530279097545,50.001848,,,
OBA,OBA-BILECERI 9,,,,40.437200097545,49.813947,,,
OBA,OBA-BADAMDAR 5,,,,40.354839097545,49.818477,,,
OBA,OBA-MASHTAGA 23,,,,40.531837,49.991328,,,
OBA,OBA-BINEQEDI 23,,,,40.470370633606,49.831771955818,,,
OBA,OBA-QALA 2,,,,40.471563097545,50.124275,,,
OBA,OBA-ELMLER 1,,,,40.380823097545,49.807614,,,
OBA,OBA-MASTAGA 5,,,,40.531708097545,50.005685,,,
OBA,OBA-YENI YASAMAL 4,,,,40.387515097545,49.805647,,,
OBA,OBA-9 MKR 4,,,,40.414817097545,49.805156,,,
OBA,OBA-MASTAGA,,,,40.532670097545,50.004725,,,
OBA,OBA-MASTAGA 14,,,,40.533499664901,49.997938093918,,,
OBA,OBA-20 YANVAR,,,,40.411790097545,49.803964,,,
OBA,OBA-YYASAMAL 25,,,,40.389126097545,49.804217,,,
OBA,OBA-BINEQEDI 21,,,,40.475973204776,49.832743723164,,,
OBA,OBA-BILECERI 3,,,,40.439538097545,49.810202,,,
OBA,OBA-YENI YASAMAL 16,,,,40.393115097545,49.80337,,,
OBA,OBA-BINEQEDI 13,,,,40.476594097545,49.83316,,,
OBA,OBA-MASHTAGA 19,,,,40.53365770622,50.004083299998,,,
OBA,OBA-YENI YASAMAL 17,,,,40.379070097545,49.805319,,,
OBA,OBA-ALATAVA 1,,,,40.405328097545,49.802805,,,
OBA,OBA-YENI YASAMAL 9,,,,40.381296097545,49.804719,,,
OBA,OBA-MASHTAGA 16,,,,40.532576081972,50.013644655819,,,
OBA,OBA-YENI YASAMAL,,,,40.387441097545,49.803472,,,
OBA,OBA-MEHDIABAD 4,,,,40.496499097545,49.854204,,,
OBA,MASTAGA 12,,,,40.530690595062,50.024960788602,,,
OBA,OBA-YENI YASAMAL 30,,,,40.377305832909,49.804976751452,,,
OBA,OBA-BINEQEDI G.S.,,,,40.482280097545,49.837396,,,
OBA,OBA-YYASAMAL 20,,,,40.388952097545,49.802749,,,
OBA,OBA-YENI YASAMAL 34,,,,40.374080283089,49.805497493462,,,
OBA,OBA-YENI YASAMAL 29,,,,40.378665050232,49.804336829365,,,
OBA,OBA-YENI YASAMAL 35,,,,40.374465635247,49.80508241124,,,
OBA,OBA-YYASAMAL 24,,,,40.372542097545,49.80552,,,
OBA,OBA-BILECERI 13,,,,40.440249997524,49.808654764717,,,
OBA,OBA-MASHTAGA 13,,,,40.527234912798,50.042263262074,,,
OBA,OBA-YENI YASAMAL 12,,,,40.395236097545,49.801347,,,
OBA,OBA-BILECERI,,,,40.442795097545,49.809524,,,
OBA,OBA-MASTAGA 10,,,,40.536283097545,49.989964,,,
OBA,OBA-YASAMAL 43,,,,40.379361,49.803139,,,
OBA,OBA-20 YANVAR 2,,,,40.412850644311,49.800995300052,,,
OBA,OBA-YENI YASAMAL 19,,,,40.386661097545,49.801484,,,
OBA,OBA-YENI YASAMAL 27,,,,40.391878955916,49.800774453755,,,
OBA,OBA-SHAGAN 6,,,,40.477921408095,50.125221209372,,,
OBA,OBA-YENI YASAMAL 38,,,,40.381793341056,49.802138899998,,,
OBA,OBA-MEHDIABAD 1,,,,40.500407097545,49.856036,,,
OBA,OBA-BINEQEDI 17,,,,40.471172978401,49.825079004981,,,
OBA,OBA-BILECERI 4,,,,40.431852097545,49.804124,,,
OBA,OBA-ALATAVA 3,,,,40.406012077209,49.799417846551,,,
OBA,OBA-BUZOVNA 3,,,,40.489003097545,50.115404,,,
OBA,OBA-TURKAN 5,,,,40.369597324556,50.152064984017,,,
OBA,OBA-YENI YASAMAL 39,,,,40.394370977875,49.799023988361,,,
OBA,OBA-ALATAVA 2,,,,40.404426052123,49.798633855874,,,
OBA,OBA-BUZOVNA 4,,,,40.518019097545,50.072847,,,
OBA,OBA-BINEQEDI 24,,,,40.465949404382,49.819215568741,,,
OBA,OBA-BINEQEDI 25,,,,40.462468888581,49.816704495688,,,
OBA,OBA-BAYIL 2,,,,40.335477097545,49.820343,,,
OBA,OBA-BILECERI 5,,,,40.424864097545,49.800506,,,
OBA,OBA-YENI YASAMAL 18,,,,40.400187097545,49.797292,,,
OBA,OBA-YYASAMAL 26,,,,40.399262097545,49.797072,,,
OBA,OBA-MEHDIABAD 8,,,,40.498306185964,49.848536658142,,,
OBA,OBA-AVTOVAGZAL,,,,40.422075097545,49.79872,,,
OBA,OBA-BILECERI 22,,,,40.441685455902,49.804371828834,,,
OBA,OBA-BUZOVNA 17,,,,40.502574386672,50.102331370913,,,
OBA,OBA-BUZOVNA 15,,,,40.492223655316,50.11545431853,,,
OBA,OBA-BINEQEDI 6,,,,40.474128097545,49.823349,,,
OBA,OBA-BUZOVNA 7,,,,40.496849097545,50.110325,,,
OBA,OBA-YENI YASAMAL 7,,,,40.393940097545,49.795627,,,
OBA,OBA-BINEQEDI 14,,,,40.472733097545,49.820933,,,
OBA,OBA-BILECERI 19,,,,40.445242094056,49.804453837113,,,
OBA,OBA-SHAGAN 5,,,,40.483283465459,50.126387785783,,,
OBA,OBA-BILECERI 2,,,,40.437456097545,49.801347,,,
OBA,OBA-YENI YASAMAL 40,,,,40.390417242363,49.795522373887,,,
OBA,OBA-MASTAGA 17,,,,40.532657537111,50.042504291564,,,
OBA,OBA-BAYIL 6,,,,40.326487097545,49.823162,,,
OBA,OBA-NARDARAN 4,,,,40.541702080687,49.984351268461,,,
OBA,OBA-YYASAMAL 23,,,,40.390078097545,49.794326,,,
OBA,OBA-BAYIL 7,,,,40.329810658208,49.819628133395,,,
